category,item,variety,price,unit,month,year
vegetable,cabbage,red,0.55,kg,8,2019
vegetable,cabbage,savoy,0.54,head,8,2019
vegetable,spring_greens,prepacked,1.05,kg,8,2019
vegetable,cabbage,summer_autumn_pointed,0.56,kg,8,2019
vegetable,cabbage,white,0.65,kg,8,2019
vegetable,cabbage,round_green_other,0.5,head,8,2019
vegetable,calabrese,calabrese,3.38,kg,8,2019
vegetable,capsicum,green,1.04,kg,8,2019
vegetable,capsicum,red,1,kg,8,2019
vegetable,capsicum,yelloworange,1.01,kg,8,2019
vegetable,carrots,topped_washed,0.43,kg,8,2019
vegetable,cauliflower,all,1.63,head,8,2019
vegetable,celery,all_washed,0.81,kg,8,2019
vegetable,celeriac,celeriac,0.71,kg,8,2019
vegetable,coriander,coriander,1.52,kg,8,2019
vegetable,courgettes,courgettes,1.06,kg,8,2019
vegetable,cucumbers,cucumbers,0.94,kg,8,2019
vegetable,leeks,trimmed,1.26,kg,8,2019
vegetable,lettuce,butterhead_indoor,0.39,head,8,2019
vegetable,lettuce,cos,0.5,head,8,2019
vegetable,lettuce,crisp_iceberg_type,0.43,head,8,2019
vegetable,lettuce,little_gem,0.56,twin,8,2019
vegetable,rocket,rocket,4.87,kg,8,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.78,kg,8,2019
vegetable,onion,bulb_brown,0.34,kg,8,2019
vegetable,onion,bulb_red,0.59,kg,8,2019
vegetable,onion,saladspring,0.27,kg,8,2019
vegetable,swede,swede,0.25,kg,8,2019
vegetable,turnip,turnip,1.25,kg,8,2019
vegetable,parsnips,all_varieties,1.31,kg,8,2019
vegetable,peas,shelling_all_varieties,1.62,kg,8,2019
vegetable,rhubarb,outdoor,1.1,kg,8,2019
vegetable,spinach_leaf,loose_bunches,1.59,kg,8,2019
vegetable,sweetcorn,sweetcorn,0.18,head,8,2019
vegetable,tomatoes,round,1.23,kg,8,2019
vegetable,tomatoes,vine,1.55,kg,8,2019
vegetable,tomatoes,cherry,2.8,kg,8,2019
vegetable,watercress,pillow_packs,10.16,kg,8,2019
cut_flowers,gladioli,all_varieties,0.22,stem,8,2019
fruit,apples,bramleys_seedling,1.01,kg,8,2019
fruit,apples,braeburn,0.83,kg,8,2019
fruit,apples,gala,0.95,kg,8,2019
fruit,apples,other_early_season,0.92,kg,8,2019
fruit,blackberries,blackberries,6.02,kg,8,2019
fruit,currants,black,4.44,kg,8,2019
fruit,blueberries,blueberries,5.4,kg,8,2019
fruit,cherries,all,3.12,kg,8,2019
fruit,pears,conference,1.32,kg,8,2019
fruit,pears,other,0.78,kg,8,2019
fruit,plums,victoria,1.79,kg,8,2019
fruit,plums,all_other,1.42,kg,8,2019
fruit,raspberries,raspberries,7.11,kg,8,2019
fruit,strawberries,strawberries,1.54,kg,8,2019
vegetable,beans,broad,1.13,kg,8,2019
vegetable,beans,dwarf_french_or_kidney,1.72,kg,8,2019
vegetable,beans,runner_climbing,1.29,kg,8,2019
vegetable,beetroot,beetroot,0.5,kg,8,2019
vegetable,pak_choi,pak_choi,1.86,kg,8,2019
vegetable,curly_kale,curly_kale,2.8,kg,8,2019
vegetable,cabbage,red,0.62,kg,8,2019
vegetable,cabbage,savoy,0.58,head,8,2019
vegetable,spring_greens,prepacked,1.11,kg,8,2019
vegetable,cabbage,summer_autumn_pointed,0.59,kg,8,2019
vegetable,cabbage,white,0.7,kg,8,2019
vegetable,cabbage,round_green_other,0.5,head,8,2019
vegetable,calabrese,calabrese,2.05,kg,8,2019
vegetable,capsicum,green,0.89,kg,8,2019
vegetable,capsicum,red,0.86,kg,8,2019
vegetable,capsicum,elongated,0.94,kg,8,2019
vegetable,capsicum,yelloworange,0.95,kg,8,2019
vegetable,carrots,topped_washed,0.43,kg,8,2019
vegetable,cauliflower,all,1.57,head,8,2019
vegetable,celery,all_washed,0.84,kg,8,2019
vegetable,celeriac,celeriac,0.85,kg,8,2019
vegetable,coriander,coriander,1.7,kg,8,2019
vegetable,courgettes,courgettes,0.79,kg,8,2019
vegetable,cucumbers,cucumbers,0.95,kg,8,2019
vegetable,leeks,trimmed,1.25,kg,8,2019
vegetable,lettuce,butterhead_indoor,0.35,head,8,2019
vegetable,lettuce,cos,0.51,head,8,2019
vegetable,lettuce,crisp_iceberg_type,0.4,head,8,2019
vegetable,lettuce,little_gem,0.55,twin,8,2019
vegetable,rocket,rocket,4.84,kg,8,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.73,kg,8,2019
vegetable,onion,bulb_brown,0.44,kg,8,2019
vegetable,onion,bulb_red,0.53,kg,8,2019
vegetable,onion,saladspring,0.27,kg,8,2019
vegetable,swede,swede,0.25,kg,8,2019
vegetable,turnip,turnip,1.28,kg,8,2019
vegetable,parsnips,all_varieties,1.32,kg,8,2019
vegetable,peas,shelling_all_varieties,1.5,kg,8,2019
vegetable,rhubarb,outdoor,1.11,kg,8,2019
vegetable,spinach_leaf,loose_bunches,1.6,kg,8,2019
vegetable,sweetcorn,sweetcorn,0.16,head,8,2019
vegetable,tomatoes,round,1.15,kg,8,2019
vegetable,tomatoes,vine,1.11,kg,8,2019
vegetable,tomatoes,cherry,1.08,kg,8,2019
vegetable,tomatoes,plum,1.05,kg,8,2019
vegetable,watercress,pillow_packs,9.94,kg,8,2019
cut_flowers,gladioli,all_varieties,0.16,stem,8,2019
fruit,apples,bramleys_seedling,1.17,kg,8,2019
fruit,apples,braeburn,0.93,kg,8,2019
fruit,apples,gala,1.12,kg,8,2019
fruit,apples,other_early_season,1.14,kg,8,2019
fruit,blackberries,blackberries,6.16,kg,8,2019
fruit,currants,black,4.7,kg,8,2019
fruit,currants,red,5.3,kg,8,2019
fruit,blueberries,blueberries,6.33,kg,8,2019
fruit,cherries,all,3.11,kg,8,2019
fruit,gooseberries,gooseberries,4.74,kg,8,2019
fruit,plums,victoria,3.3,kg,8,2019
fruit,plums,all_other,1.44,kg,8,2019
fruit,raspberries,raspberries,7.99,kg,8,2019
fruit,strawberries,strawberries,1.03,kg,8,2019
vegetable,beans,broad,1.08,kg,8,2019
vegetable,beans,dwarf_french_or_kidney,2.03,kg,8,2019
vegetable,beans,runner_climbing,1.52,kg,8,2019
vegetable,beetroot,beetroot,0.49,kg,8,2019
vegetable,pak_choi,pak_choi,2.01,kg,8,2019
vegetable,curly_kale,curly_kale,2.93,kg,8,2019
vegetable,cabbage,red,0.57,kg,8,2019
vegetable,cabbage,savoy,0.52,head,8,2019
vegetable,spring_greens,prepacked,1.07,kg,8,2019
vegetable,cabbage,summer_autumn_pointed,0.59,kg,8,2019
vegetable,cabbage,white,0.57,kg,8,2019
vegetable,cabbage,round_green_other,0.51,head,8,2019
vegetable,calabrese,calabrese,1.87,kg,8,2019
vegetable,capsicum,red,1.05,kg,8,2019
vegetable,capsicum,elongated,1.35,kg,8,2019
vegetable,capsicum,yelloworange,1.07,kg,8,2019
vegetable,carrots,topped_washed,0.44,kg,8,2019
vegetable,cauliflower,all,1.39,head,8,2019
vegetable,celery,all_washed,0.86,kg,8,2019
vegetable,celeriac,celeriac,0.79,kg,8,2019
vegetable,coriander,coriander,1.62,kg,8,2019
vegetable,courgettes,courgettes,0.88,kg,8,2019
vegetable,cucumbers,cucumbers,1.29,kg,8,2019
vegetable,leeks,trimmed,1.35,kg,8,2019
vegetable,lettuce,butterhead_indoor,0.35,head,8,2019
vegetable,lettuce,cos,0.54,head,8,2019
vegetable,lettuce,crisp_iceberg_type,0.42,head,8,2019
vegetable,lettuce,little_gem,0.55,twin,8,2019
vegetable,rocket,rocket,4.74,kg,8,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.72,kg,8,2019
vegetable,onion,bulb_brown,0.34,kg,8,2019
vegetable,onion,bulb_red,0.53,kg,8,2019
vegetable,onion,saladspring,0.27,kg,8,2019
vegetable,swede,swede,0.26,kg,8,2019
vegetable,turnip,turnip,1.16,kg,8,2019
vegetable,parsnips,all_varieties,1.41,kg,8,2019
vegetable,peas,shelling_all_varieties,1.78,kg,8,2019
vegetable,rhubarb,outdoor,1.29,kg,8,2019
vegetable,spinach_leaf,loose_bunches,1.64,kg,8,2019
vegetable,sweetcorn,sweetcorn,0.24,head,8,2019
vegetable,tomatoes,round,1.06,kg,8,2019
vegetable,tomatoes,vine,0.96,kg,8,2019
vegetable,tomatoes,cherry,1.04,kg,8,2019
vegetable,watercress,pillow_packs,10.08,kg,8,2019
cut_flowers,gladioli,all_varieties,0.19,stem,8,2019
fruit,apples,bramleys_seedling,1.16,kg,8,2019
fruit,apples,braeburn,0.68,kg,8,2019
fruit,apples,gala,1.01,kg,8,2019
fruit,blackberries,blackberries,4.19,kg,8,2019
fruit,currants,black,6.05,kg,8,2019
fruit,currants,red,7,kg,8,2019
fruit,blueberries,blueberries,7.57,kg,8,2019
fruit,cherries,all,2.86,kg,8,2019
fruit,plums,all_other,1.2,kg,8,2019
fruit,raspberries,raspberries,6.68,kg,8,2019
fruit,strawberries,strawberries,1.66,kg,8,2019
vegetable,beans,broad,1.1,kg,8,2019
vegetable,beans,dwarf_french_or_kidney,2.32,kg,8,2019
vegetable,beans,runner_climbing,2.21,kg,8,2019
vegetable,beetroot,beetroot,0.52,kg,8,2019
vegetable,pak_choi,pak_choi,2.02,kg,8,2019
vegetable,curly_kale,curly_kale,2.62,kg,8,2019
vegetable,cabbage,red,0.65,kg,8,2019
vegetable,cabbage,savoy,0.52,head,8,2019
vegetable,spring_greens,prepacked,1.07,kg,8,2019
vegetable,cabbage,summer_autumn_pointed,0.59,kg,8,2019
vegetable,cabbage,white,0.65,kg,8,2019
vegetable,cabbage,round_green_other,0.5,head,8,2019
vegetable,calabrese,calabrese,1.42,kg,8,2019
vegetable,capsicum,red,1.33,kg,8,2019
vegetable,capsicum,elongated,1.18,kg,8,2019
vegetable,capsicum,yelloworange,1.49,kg,8,2019
vegetable,carrots,topped_washed,0.46,kg,8,2019
vegetable,cauliflower,all,0.52,head,8,2019
vegetable,celery,all_washed,0.84,kg,8,2019
vegetable,celeriac,celeriac,0.78,kg,8,2019
vegetable,coriander,coriander,1.87,kg,8,2019
vegetable,courgettes,courgettes,0.75,kg,8,2019
vegetable,cucumbers,cucumbers,1.26,kg,8,2019
vegetable,leeks,trimmed,1.4,kg,8,2019
vegetable,lettuce,butterhead_indoor,0.35,head,8,2019
vegetable,lettuce,cos,0.53,head,8,2019
vegetable,lettuce,crisp_iceberg_type,0.41,head,8,2019
vegetable,lettuce,little_gem,0.54,twin,8,2019
vegetable,rocket,rocket,4.76,kg,8,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.72,kg,8,2019
vegetable,onion,bulb_brown,0.47,kg,8,2019
vegetable,onion,saladspring,0.27,kg,8,2019
vegetable,swede,swede,0.27,kg,8,2019
vegetable,turnip,turnip,1.1,kg,8,2019
vegetable,parsnips,all_varieties,1.56,kg,8,2019
vegetable,peas,shelling_all_varieties,1.75,kg,8,2019
vegetable,rhubarb,outdoor,1.52,kg,8,2019
vegetable,spinach_leaf,loose_bunches,1.97,kg,8,2019
vegetable,sweetcorn,sweetcorn,0.29,head,8,2019
vegetable,tomatoes,round,1.29,kg,8,2019
vegetable,tomatoes,vine,2.06,kg,8,2019
vegetable,tomatoes,cherry,1.3,kg,8,2019
vegetable,watercress,pillow_packs,9.5,kg,8,2019
cut_flowers,gladioli,all_varieties,0.22,stem,8,2019
fruit,apples,bramleys_seedling,1.06,kg,7,2019
fruit,apples,braeburn,0.87,kg,7,2019
fruit,apples,gala,0.98,kg,7,2019
fruit,blackberries,blackberries,3.59,kg,7,2019
fruit,currants,black,6.78,kg,7,2019
fruit,blueberries,blueberries,8.18,kg,7,2019
fruit,cherries,all,2.3,kg,7,2019
fruit,gooseberries,gooseberries,3.77,kg,7,2019
fruit,plums,all_other,1.84,kg,7,2019
fruit,raspberries,raspberries,5.73,kg,7,2019
fruit,strawberries,strawberries,2.96,kg,7,2019
vegetable,beans,broad,1.29,kg,7,2019
vegetable,beans,dwarf_french_or_kidney,4.13,kg,7,2019
vegetable,beans,runner_climbing,3.4,kg,7,2019
vegetable,beetroot,beetroot,0.54,kg,7,2019
vegetable,pak_choi,pak_choi,1.69,kg,7,2019
vegetable,curly_kale,curly_kale,2.81,kg,7,2019
vegetable,cabbage,red,0.69,kg,7,2019
vegetable,cabbage,savoy,0.6,head,7,2019
vegetable,spring_greens,prepacked,1.07,kg,7,2019
vegetable,cabbage,summer_autumn_pointed,0.57,kg,7,2019
vegetable,cabbage,white,0.73,kg,7,2019
vegetable,cabbage,round_green_other,0.54,head,7,2019
vegetable,calabrese,calabrese,1.5,kg,7,2019
vegetable,capsicum,red,1,kg,7,2019
vegetable,capsicum,elongated,1.15,kg,7,2019
vegetable,capsicum,yelloworange,0.96,kg,7,2019
vegetable,carrots,topped_washed,0.49,kg,7,2019
vegetable,cauliflower,all,0.54,head,7,2019
vegetable,celery,all_washed,1.03,kg,7,2019
vegetable,celeriac,celeriac,0.79,kg,7,2019
vegetable,coriander,coriander,1.84,kg,7,2019
vegetable,courgettes,courgettes,0.86,kg,7,2019
vegetable,cucumbers,cucumbers,1.19,kg,7,2019
vegetable,leeks,trimmed,1.47,kg,7,2019
vegetable,lettuce,butterhead_indoor,0.35,head,7,2019
vegetable,lettuce,cos,0.53,head,7,2019
vegetable,lettuce,crisp_iceberg_type,0.4,head,7,2019
vegetable,lettuce,little_gem,0.54,twin,7,2019
vegetable,rocket,rocket,4.93,kg,7,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.83,kg,7,2019
vegetable,onion,bulb_brown,0.34,kg,7,2019
vegetable,onion,saladspring,0.27,kg,7,2019
vegetable,swede,swede,0.26,kg,7,2019
vegetable,turnip,turnip,1.2,kg,7,2019
vegetable,parsnips,all_varieties,1.66,kg,7,2019
vegetable,peas,shelling_all_varieties,1.82,kg,7,2019
vegetable,rhubarb,outdoor,1.53,kg,7,2019
vegetable,spinach_leaf,loose_bunches,1.9,kg,7,2019
vegetable,sweetcorn,sweetcorn,0.35,head,7,2019
vegetable,tomatoes,round,1.25,kg,7,2019
vegetable,tomatoes,vine,1.05,kg,7,2019
vegetable,tomatoes,cherry,1.41,kg,7,2019
vegetable,tomatoes,plum,1.04,kg,7,2019
vegetable,watercress,pillow_packs,9.29,kg,7,2019
cut_flowers,gladioli,all_varieties,0.18,stem,7,2019
fruit,apples,bramleys_seedling,1.04,kg,7,2019
fruit,apples,braeburn,1.09,kg,7,2019
fruit,apples,gala,1.09,kg,7,2019
fruit,apples,other_late_season,0.75,kg,7,2019
fruit,blackberries,blackberries,5.74,kg,7,2019
fruit,currants,black,7.1,kg,7,2019
fruit,blueberries,blueberries,8.05,kg,7,2019
fruit,cherries,all,3.2,kg,7,2019
fruit,gooseberries,gooseberries,4.09,kg,7,2019
fruit,plums,all_other,1.72,kg,7,2019
fruit,raspberries,raspberries,6.99,kg,7,2019
fruit,strawberries,strawberries,2.95,kg,7,2019
vegetable,beans,broad,1.2,kg,7,2019
vegetable,beans,dwarf_french_or_kidney,3.38,kg,7,2019
vegetable,beans,runner_climbing,4.72,kg,7,2019
vegetable,beetroot,beetroot,0.52,kg,7,2019
vegetable,pak_choi,pak_choi,1.8,kg,7,2019
vegetable,curly_kale,curly_kale,2.98,kg,7,2019
vegetable,cabbage,red,0.65,kg,7,2019
vegetable,cabbage,savoy,0.57,head,7,2019
vegetable,spring_greens,prepacked,1.07,kg,7,2019
vegetable,cabbage,summer_autumn_pointed,0.57,kg,7,2019
vegetable,cabbage,white,0.76,kg,7,2019
vegetable,cabbage,round_green_other,0.54,head,7,2019
vegetable,calabrese,calabrese,2.08,kg,7,2019
vegetable,capsicum,green,0.64,kg,7,2019
vegetable,capsicum,red,1.03,kg,7,2019
vegetable,capsicum,elongated,1.02,kg,7,2019
vegetable,capsicum,yelloworange,1.12,kg,7,2019
vegetable,carrots,topped_washed,0.5,kg,7,2019
vegetable,cauliflower,all,0.7,head,7,2019
vegetable,celery,all_washed,1.07,kg,7,2019
vegetable,celeriac,celeriac,0.86,kg,7,2019
vegetable,coriander,coriander,1.56,kg,7,2019
vegetable,courgettes,courgettes,0.89,kg,7,2019
vegetable,cucumbers,cucumbers,1.1,kg,7,2019
vegetable,leeks,trimmed,1.51,kg,7,2019
vegetable,lettuce,butterhead_indoor,0.35,head,7,2019
vegetable,lettuce,cos,0.54,head,7,2019
vegetable,lettuce,crisp_iceberg_type,0.39,head,7,2019
vegetable,lettuce,little_gem,0.55,twin,7,2019
vegetable,rocket,rocket,4.94,kg,7,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.9,kg,7,2019
vegetable,onion,bulb_brown,0.61,kg,7,2019
vegetable,onion,saladspring,0.26,kg,7,2019
vegetable,swede,swede,0.27,kg,7,2019
vegetable,turnip,turnip,1.22,kg,7,2019
vegetable,parsnips,all_varieties,1.81,kg,7,2019
vegetable,peas,shelling_all_varieties,1.68,kg,7,2019
vegetable,rhubarb,outdoor,1.54,kg,7,2019
vegetable,spinach_leaf,loose_bunches,1.84,kg,7,2019
vegetable,tomatoes,round,1.17,kg,7,2019
vegetable,tomatoes,vine,1.18,kg,7,2019
vegetable,tomatoes,cherry,1.54,kg,7,2019
vegetable,tomatoes,plum,1.05,kg,7,2019
vegetable,watercress,pillow_packs,9.25,kg,7,2019
cut_flowers,gladioli,all_varieties,0.17,stem,7,2019
fruit,apples,bramleys_seedling,1.02,kg,7,2019
fruit,apples,braeburn,1.06,kg,7,2019
fruit,apples,gala,1.02,kg,7,2019
fruit,apples,other_late_season,0.75,kg,7,2019
fruit,blackberries,blackberries,6.01,kg,7,2019
fruit,currants,black,6.74,kg,7,2019
fruit,blueberries,blueberries,9.2,kg,7,2019
fruit,cherries,all,4.27,kg,7,2019
fruit,gooseberries,gooseberries,3.27,kg,7,2019
fruit,plums,all_other,1.87,kg,7,2019
fruit,raspberries,raspberries,6.31,kg,7,2019
fruit,strawberries,strawberries,2.83,kg,7,2019
vegetable,beans,broad,1.31,kg,7,2019
vegetable,beans,dwarf_french_or_kidney,2.03,kg,7,2019
vegetable,beans,runner_climbing,4.94,kg,7,2019
vegetable,beetroot,beetroot,0.53,kg,7,2019
vegetable,pak_choi,pak_choi,1.89,kg,7,2019
vegetable,curly_kale,curly_kale,2.97,kg,7,2019
vegetable,cabbage,red,0.78,kg,7,2019
vegetable,cabbage,savoy,0.57,head,7,2019
vegetable,spring_greens,prepacked,1.07,kg,7,2019
vegetable,cabbage,summer_autumn_pointed,0.57,kg,7,2019
vegetable,cabbage,white,0.95,kg,7,2019
vegetable,cabbage,round_green_other,0.5,head,7,2019
vegetable,calabrese,calabrese,2.13,kg,7,2019
vegetable,capsicum,red,1.5,kg,7,2019
vegetable,capsicum,elongated,1.2,kg,7,2019
vegetable,capsicum,yelloworange,1.53,kg,7,2019
vegetable,carrots,topped_washed,0.51,kg,7,2019
vegetable,cauliflower,all,0.87,head,7,2019
vegetable,celery,all_washed,1.08,kg,7,2019
vegetable,celeriac,celeriac,0.94,kg,7,2019
vegetable,coriander,coriander,1.64,kg,7,2019
vegetable,courgettes,courgettes,0.99,kg,7,2019
vegetable,cucumbers,cucumbers,1.08,kg,7,2019
vegetable,leeks,trimmed,1.57,kg,7,2019
vegetable,lettuce,butterhead_indoor,0.35,head,7,2019
vegetable,lettuce,cos,0.58,head,7,2019
vegetable,lettuce,crisp_iceberg_type,0.4,head,7,2019
vegetable,lettuce,little_gem,0.54,twin,7,2019
vegetable,rocket,rocket,4.82,kg,7,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.89,kg,7,2019
vegetable,onion,bulb_brown,0.54,kg,7,2019
vegetable,onion,saladspring,0.25,kg,7,2019
vegetable,swede,swede,0.27,kg,7,2019
vegetable,turnip,turnip,1.21,kg,7,2019
vegetable,parsnips,all_varieties,1.76,kg,7,2019
vegetable,peas,shelling_all_varieties,1.68,kg,7,2019
vegetable,rhubarb,forced,1.56,kg,7,2019
vegetable,rhubarb,outdoor,1.59,kg,7,2019
vegetable,spinach_leaf,loose_bunches,1.48,kg,7,2019
vegetable,sweetcorn,sweetcorn,0.45,head,7,2019
vegetable,tomatoes,round,0.95,kg,7,2019
vegetable,tomatoes,vine,1.28,kg,7,2019
vegetable,tomatoes,cherry,1.86,kg,7,2019
vegetable,tomatoes,plum,1.13,kg,7,2019
vegetable,watercress,pillow_packs,10,kg,7,2019
cut_flowers,gladioli,all_varieties,0.25,stem,7,2019
fruit,apples,bramleys_seedling,1.03,kg,7,2019
fruit,apples,braeburn,1.03,kg,7,2019
fruit,apples,gala,1.11,kg,7,2019
fruit,apples,other_late_season,0.75,kg,7,2019
fruit,blackberries,blackberries,9.02,kg,7,2019
fruit,currants,black,9,kg,7,2019
fruit,blueberries,blueberries,11.97,kg,7,2019
fruit,cherries,all,5.54,kg,7,2019
fruit,gooseberries,gooseberries,3.67,kg,7,2019
fruit,raspberries,raspberries,8.64,kg,7,2019
fruit,strawberries,strawberries,3.07,kg,7,2019
vegetable,asparagus,asparagus,13,kg,7,2019
vegetable,beans,broad,1.3,kg,7,2019
vegetable,beans,runner_climbing,6.05,kg,7,2019
vegetable,beetroot,beetroot,0.54,kg,7,2019
vegetable,pak_choi,pak_choi,1.66,kg,7,2019
vegetable,curly_kale,curly_kale,2.96,kg,7,2019
vegetable,cabbage,red,0.81,kg,7,2019
vegetable,cabbage,savoy,0.63,head,7,2019
vegetable,spring_greens,prepacked,1.09,kg,7,2019
vegetable,cabbage,summer_autumn_pointed,0.65,kg,7,2019
vegetable,cabbage,white,0.91,kg,7,2019
vegetable,cabbage,round_green_other,0.54,head,7,2019
vegetable,calabrese,calabrese,1.89,kg,7,2019
vegetable,capsicum,green,1.07,kg,7,2019
vegetable,capsicum,red,1.53,kg,7,2019
vegetable,capsicum,elongated,1.42,kg,7,2019
vegetable,capsicum,yelloworange,1.57,kg,7,2019
vegetable,carrots,topped_washed,0.52,kg,7,2019
vegetable,cauliflower,all,0.7,head,7,2019
vegetable,celery,all_washed,1.08,kg,7,2019
vegetable,celeriac,celeriac,0.92,kg,7,2019
vegetable,coriander,coriander,1.57,kg,7,2019
vegetable,courgettes,courgettes,1.05,kg,7,2019
vegetable,cucumbers,cucumbers,0.98,kg,7,2019
vegetable,leeks,trimmed,1.8,kg,7,2019
vegetable,lettuce,butterhead_indoor,0.36,head,7,2019
vegetable,lettuce,cos,0.5,head,7,2019
vegetable,lettuce,crisp_iceberg_type,0.37,head,7,2019
vegetable,lettuce,little_gem,0.56,twin,7,2019
vegetable,rocket,rocket,4.98,kg,7,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.91,kg,7,2019
vegetable,onion,bulb_brown,0.66,kg,7,2019
vegetable,onion,saladspring,0.25,kg,7,2019
vegetable,swede,swede,0.27,kg,7,2019
vegetable,turnip,turnip,1.2,kg,7,2019
vegetable,parsnips,all_varieties,1.79,kg,7,2019
vegetable,peas,shelling_all_varieties,1.86,kg,7,2019
vegetable,rhubarb,outdoor,1.72,kg,7,2019
vegetable,spinach_leaf,loose_bunches,1.59,kg,7,2019
vegetable,tomatoes,round,1.02,kg,7,2019
vegetable,tomatoes,vine,1.22,kg,7,2019
vegetable,tomatoes,cherry,1.85,kg,7,2019
vegetable,tomatoes,plum,1.2,kg,7,2019
vegetable,watercress,pillow_packs,9.45,kg,7,2019
cut_flowers,gladioli,all_varieties,0.25,stem,7,2019
fruit,apples,bramleys_seedling,1.14,kg,6,2019
fruit,apples,braeburn,1.11,kg,6,2019
fruit,apples,gala,1.11,kg,6,2019
fruit,apples,other_late_season,0.88,kg,6,2019
fruit,cherries,all,3.74,kg,6,2019
fruit,gooseberries,gooseberries,4.38,kg,6,2019
fruit,raspberries,raspberries,9.77,kg,6,2019
fruit,strawberries,strawberries,2.52,kg,6,2019
vegetable,asparagus,asparagus,3.5,kg,6,2019
vegetable,beans,broad,1.37,kg,6,2019
vegetable,beans,runner_climbing,7.71,kg,6,2019
vegetable,beetroot,beetroot,0.5,kg,6,2019
vegetable,pak_choi,pak_choi,1.61,kg,6,2019
vegetable,curly_kale,curly_kale,2.98,kg,6,2019
vegetable,cabbage,red,0.77,kg,6,2019
vegetable,cabbage,savoy,0.56,head,6,2019
vegetable,spring_greens,prepacked,1.09,kg,6,2019
vegetable,cabbage,summer_autumn_pointed,0.75,kg,6,2019
vegetable,cabbage,white,0.89,kg,6,2019
vegetable,cabbage,round_green_other,0.54,head,6,2019
vegetable,calabrese,calabrese,2.01,kg,6,2019
vegetable,capsicum,red,2.28,kg,6,2019
vegetable,capsicum,elongated,1.69,kg,6,2019
vegetable,capsicum,yelloworange,1.8,kg,6,2019
vegetable,carrots,topped_washed,0.55,kg,6,2019
vegetable,cauliflower,all,0.6,head,6,2019
vegetable,celery,all_washed,1.17,kg,6,2019
vegetable,celeriac,celeriac,0.89,kg,6,2019
vegetable,coriander,coriander,1.54,kg,6,2019
vegetable,courgettes,courgettes,1.36,kg,6,2019
vegetable,cucumbers,cucumbers,0.82,kg,6,2019
vegetable,leeks,trimmed,1.15,kg,6,2019
vegetable,lettuce,butterhead_indoor,0.33,head,6,2019
vegetable,lettuce,cos,0.53,head,6,2019
vegetable,lettuce,crisp_iceberg_type,0.38,head,6,2019
vegetable,lettuce,little_gem,0.56,twin,6,2019
vegetable,rocket,rocket,4.95,kg,6,2019
vegetable,mixed_babyleaf_salad,pillow_pack,4.79,kg,6,2019
vegetable,onion,saladspring,0.25,kg,6,2019
vegetable,swede,swede,0.27,kg,6,2019
vegetable,turnip,turnip,1.21,kg,6,2019
vegetable,parsnips,all_varieties,1.4,kg,6,2019
vegetable,peas,shelling_all_varieties,1.88,kg,6,2019
vegetable,rhubarb,outdoor,1.6,kg,6,2019
vegetable,spinach_leaf,loose_bunches,1.19,kg,6,2019
vegetable,tomatoes,round,1.04,kg,6,2019
vegetable,tomatoes,vine,1.18,kg,6,2019
vegetable,tomatoes,cherry,1.59,kg,6,2019
vegetable,tomatoes,plum,1.12,kg,6,2019
vegetable,watercress,pillow_packs,9.09,kg,6,2019
fruit,apples,bramleys_seedling,1.11,kg,6,2019
fruit,apples,braeburn,1.04,kg,6,2019
fruit,apples,gala,1.04,kg,6,2019
